Barcode,Author,title,Volume,Publisher,Copyright Year,Pages,Notification Number,language,stockhead,issueinglibrary,subject,price,currency,billdate,billnumber,bookcategory,section,booktype,SourceofPurchase,lostStatus
SC020446,"Gupta, O.P.",Elements of Fuels Furnaces and Refactories,,Khanna Publication,2005,1006,660,eng,SCGRANT,SCGRANT,Chemical Engineering,275,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020447,"Gupta, O.P.",Elements of Fuels Furnaces and Refactories,,Khanna Publication,2005,1006,660,eng,SCGRANT,SCGRANT,Chemical Engineering,275,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020448,"Gupta, O.P.",Elements of Fuels Furnaces and Refactories,,Khanna Publication,2005,1006,660,eng,SCGRANT,SCGRANT,Chemical Engineering,275,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020449,"Bhatt, B.I./Vora",Stoichiometry 4th edition,,Tata McGraw Hill,2004,633,660,eng,SCGRANT,SCGRANT,Chemical Engineering,295,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020450,"Bhatt, B.I./Vora",Stoichiometry 4th edition,,Tata McGraw Hill,2004,633,660,eng,SCGRANT,SCGRANT,Chemical Engineering,295,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020451,"Bhatt, B.I./Vora",Stoichiometry 4th edition,,Tata McGraw Hill,2004,633,660,eng,SCGRANT,SCGRANT,Chemical Engineering,295,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020452,"Bhatt, B.I./Vora",Stoichiometry 4th edition,,Tata McGraw Hill,2004,633,660,eng,SCGRANT,SCGRANT,Chemical Engineering,295,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020453,"Roy, G.K.",Solved Examples in Chemical Engineering,,Khanna Publication,2006,554,660,eng,SCGRANT,SCGRANT,Chemical Engineering,165,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020454,"Roy, G.K.",Solved Examples in Chemical Engineering,,Khanna Publication,2006,554,660,eng,SCGRANT,SCGRANT,Chemical Engineering,165,INR,3/21/2007,447,BK,General Section,NFIC,UBD,
SC020455,Dahlberg/Ekberg,Failure Fracture Fatigue : an Introduction,,Overseas press,2006,356,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,425,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020456,Dahlberg/Ekberg,Failure Fracture Fatigue : an Introduction,,Overseas press,2006,356,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,425,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020457,"Lindberg , M.",Wavelets,,Overseas press,2006,210,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,295,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020458,"Lindberg , M.",Wavelets,,Overseas press,2006,210,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,295,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020459,"Wilberg, N.E.",Finite Elements Methods,,Overseas press,2006,430,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,450,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020460,"Wilberg, N.E.",Finite Elements Methods,,Overseas press,2006,430,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,450,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020461,"Infelta , P.",Introductory Thermodynamics,,Overseas press,2006,178,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,225,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020462,"Infelta , P.",Introductory Thermodynamics,,Overseas press,2006,178,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,225,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020463,"Infelta , P.",Introductory Thermodynamics,,Overseas press,2006,178,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,225,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020464,"Infelta , P.",Introductory Thermodynamics,,Overseas press,2006,178,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,225,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020465,"Andreasson, N.",An Introduction To Continuous Optimization,,Overseas press,2006,389,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,450,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020466,"Andreasson, N.",An Introduction To Continuous Optimization,,Overseas press,2006,389,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,450,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020467,"Andreasson, N.",An Introduction To Continuous Optimization,,Overseas press,2006,389,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,450,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020468,"Andreasson, N.",An Introduction To Continuous Optimization,,Overseas press,2006,389,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,450,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020469,"Chitale, A.K./Gupta",Product Design & Manufacturing,,Prentice Hall of India,2006,436,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,295,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020470,"Chitale, A.K./Gupta",Product Design & Manufacturing,,Prentice Hall of India,2006,436,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,295,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020471,"Gopalkrishnan, P.",Material Management : An Integrated Approach,,Prentice Hall of India,2006,276,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,150,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020472,"Gopalkrishnan, P.",Material Management : An Integrated Approach,,Prentice Hall of India,2006,276,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,150,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020473,"Gopalkrishnan, P.",Material Management : An Integrated Approach,,Prentice Hall of India,2006,276,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,150,INR,1/20/2007,9272,BK,General Section,NFIC,PBC,
SC020474,"Laplante, P.A.",Real Time Systems Design & Analysis,,Wiley,2005,504,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,310,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020475,"Laplante, P.A.",Real Time Systems Design & Analysis,,Wiley,2005,504,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,310,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020476,"Broesch, J.D.",Digital Signal Processing Demystified,,PRI,1997,203,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,260,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020477,"Broesch, J.D.",Digital Signal Processing Demystified,,PRI,1997,203,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,260,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020478,"Schetzen, M.",Discrete Systems Laboratory using MATLAB,,PRI,2000,119,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,150,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020479,"Schetzen, M.",Discrete Systems Laboratory using MATLAB,,PRI,2000,119,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,150,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020480,Rajappa,Lightwave Communication System : A Practical Perspective,,PRI,2004,228,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,180,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020481,Rajappa,Lightwave Communication System : A Practical Perspective,,PRI,2004,228,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,180,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020482,"Gaonkar, R.",Microprocessor Architecture Programming & Application With The 8085,,PRI,2006,820,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,310,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020483,"Gaonkar, R.",Microprocessor Architecture Programming & Application With The 8085,,PRI,2006,820,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,310,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020484,"Gaonkar, R.",The Z 80 Microprocessor Architecture Interfacing,,PRI,2005,746,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,650,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020485,"Gaonkar, R.",The Z 80 Microprocessor Architecture Interfacing,,PRI,2005,746,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,650,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020486,"Ayala, K.J.",The 8086 Microprocessor Programming & Interfacing,,PRI,2004,672,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,360,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020487,"Ayala, K.J.",The 8086 Microprocessor Programming & Interfacing,,PRI,2004,672,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,360,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020488,"Ayala, K.J.",The 8051 Microcontroller,,PRI,1997,367,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,340,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020489,"Ayala, K.J.",The 8051 Microcontroller,,PRI,1997,367,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,340,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020490,"Axelson, J.",The Microcontroller Idea Book,,PRI,2006,278,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,180,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020491,"Axelson, J.",The Microcontroller Idea Book,,PRI,2006,278,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,180,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020492,"Axelson, J.",Embedded Ethernet & Internet Complete,,PRI,2003,482,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,300,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020493,"Axelson, J.",Embedded Ethernet & Internet Complete,,PRI,2003,482,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,300,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020494,"Axelson, J.",Parallel Port Complete,,PRI,1996,343,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,300,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020495,"Axelson, J.",Parallel Port Complete,,PRI,1996,343,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,300,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020496,"Elliott, R.S.",Antenna Theory and Design,,Wiley,2005,594,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,400,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020497,"Elliott, R.S.",Antenna Theory and Design,,Wiley,2005,594,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,400,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020498,"Vahid, F./Givargis",Embedded System Design,,Wiley,2002,324,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,235,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020499,"Vahid, F./Givargis",Embedded System Design,,Wiley,2002,324,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,235,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020500,"Sheriff, R.E./Hu",Mobile Satellite Communication Network,,Wiley,2001,368,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,400,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020501,"Sheriff, R.E./Hu",Mobile Satellite Communication Network,,Wiley,2001,368,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,400,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020502,"Gerez, S.H.",Algorithms For VLSI Design Automation,,Wiley,2006,326,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,235,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020503,"Gerez, S.H.",Algorithms For VLSI Design Automation,,Wiley,2006,326,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,235,INR,1/28/2007,9273,BK,General Section,NFIC,PBC,
SC020504,"Kaufman, C.",Network Security,,Prentice Hall of India,2005,713,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020505,"Kaufman, C.",Network Security,,Prentice Hall of India,2005,713,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020506,"Kanate , A.",Cryptography & Network Security,,Tata McGraw Hill,2003,435,004,eng,SCGRANT,SCGRANT,Computer Science,275,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020507,"Kanate , A.",Cryptography & Network Security,,Tata McGraw Hill,2003,435,004,eng,SCGRANT,SCGRANT,Computer Science,275,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020508,"Stallings , W.",Cryptography & Network Security,,Pearson Education,2003,681,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020509,"Kernigham, B.W.",The UNIX Programming Environment,,Prentice Hall of India,2002,357,004,eng,SCGRANT,SCGRANT,Computer Science,125,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020510,Negus C.,Red HAT Linux .7.2,,IDG,2002,1040,004,eng,SCGRANT,SCGRANT,Computer Science,499,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020511,"Rajaraman, V.",Parallel Computer Architecture & Programming,,Prentice Hall of India,2006,376,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020512,"Buser , D.",Beginning Active Server Pages .3.0,,SPD,2002,1198,004,eng,SCGRANT,SCGRANT,Computer Science,600,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020513,"Deshpande, P.S.",SQL/PLSQL For Oracle9i,,Dreamtech,2007,760,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020514,"Deshpande, P.S.",SQL/PLSQL For Oracle9i,,Dreamtech,2007,760,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020515,"Kanetkar , Y.",Understanding Pointers in C,,BPB,2002,501,004,eng,SCGRANT,SCGRANT,Computer Science,195,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020516,"Rafiquzzaman, M.",Microprocessors Theory & Application Intel & Motorola,,Prentice Hall of India,2006,468,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020517,Comer D.E.,Internet Working With TCP/IP -I,,Prentice Hall of India,2006,650,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020518,Comer D.E.,Internet Working With TCP/IP -I,,Prentice Hall of India,2006,650,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020519,Comer/Stevens,Internet Working With TCP/IP -II,,Pearson Education,2005,660,004,eng,SCGRANT,SCGRANT,Computer Science,275,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020520,Comer/Stevens,Internet Working With TCP/IP -II,,Pearson Education,2005,660,004,eng,SCGRANT,SCGRANT,Computer Science,275,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020521,Comer/Stevens,Internet Working With TCP/IP -III,,Pearson Education,2005,537,004,eng,SCGRANT,SCGRANT,Computer Science,350,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020522,"Steele, R.",GSM CDMA One & 3G Systems,,Wiley,2001,512,004,eng,SCGRANT,SCGRANT,Computer Science,256.85,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020523,"Collings, T.",RED HAT Linux Networking & System Admission,,Wiley,2004,968,004,eng,SCGRANT,SCGRANT,Computer Science,499,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020524,Comer/Stevens,Computer Networks & Internet,,Pearson Education,2006,719,004,eng,SCGRANT,SCGRANT,Computer Science,350,INR,3/20/2007,4497,BK,General Section,NFIC,APS,
SC020525,"Welling , L.",PHP & Mysql Web Development,,Pearson Education,2005,946,004,eng,SCGRANT,SCGRANT,Computer Science,650,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020526,"Horstman, C.S.",Core JAVA Tm .2 Vol-I Fundamentals,,Pearson Education,2006,784,004,eng,SCGRANT,SCGRANT,Computer Science,550,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020527,"Horstman, C.S.",Core JAVA Tm .2 Vol-II Fundamentals,,Pearson Education,2006,1022,004,eng,SCGRANT,SCGRANT,Computer Science,599,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020528,"Powell , T.A.",The Complete Reference HTML & XHTML,,Tata McGraw Hill,2006,944,004,eng,SCGRANT,SCGRANT,Computer Science,525,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020529,"Powell , T.A.",The Complete Reference HTML & XHTML,,Tata McGraw Hill,2006,944,004,eng,SCGRANT,SCGRANT,Computer Science,525,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020530,"Macdonald, M",The Complete Reference ASP.Net,,Tata McGraw Hill,2006,977,004,eng,SCGRANT,SCGRANT,Computer Science,550,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020531,"Peck, Georage",The Complete Reference Crystal Report XI,,Tata McGraw Hill,2006,1002,004,eng,SCGRANT,SCGRANT,Computer Science,625,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020532,"Bishop , M.",Introduction to  Computer Security,,Pearson Education,2006,585,004,eng,SCGRANT,SCGRANT,Computer Science,350,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020533,Deitel,Visual Basic .Net How To Program,,Pearson Education,2006,1517,004,eng,SCGRANT,SCGRANT,Computer Science,575,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020534,"Cheswick, W.R.",Firewalls and Internet Security,,Pearson Education,2004,433,004,eng,SCGRANT,SCGRANT,Computer Science,310,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020535,"Doyle , Jefe",Routing TCP/IP Vol I,,Techmedia,1998,1025,004,eng,SCGRANT,SCGRANT,Computer Science,699,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020536,"Herber,Watrall",Flash 8 Savvy,,Wiley,2006,530,004,eng,SCGRANT,SCGRANT,Computer Science,399,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020537,"Bailey, O.H.",Embedded System Desktop Intergration,,BPB,2007,472,004,eng,SCGRANT,SCGRANT,Computer Science,180,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020538,"Mano , Morris",Computer System Architecture,,Pearson Education,2007,543,004,eng,SCGRANT,SCGRANT,Computer Science,199,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020539,"Mano , Morris",Computer System Architecture,,Pearson Education,2007,543,004,eng,SCGRANT,SCGRANT,Computer Science,199,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020540,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020541,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020542,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020543,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020544,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020545,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020546,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020547,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020548,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020549,"Mano , Morris",Digital Logic & Computer Design,,Pearson Education,2006,612,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
SC020550,Han/ Camber,Data Mining Concepts & Technique,,Morgan Publication,2006,770,004,eng,SCGRANT,SCGRANT,Computer Science,450,INR,3/20/2007,4498,BK,General Section,NFIC,APS,
